#! FIELDS model.node-0 model.node-1 file.free
#! SET min_model.node-0 -15
#! SET max_model.node-0 15
#! SET nbins_model.node-0 101
#! SET periodic_model.node-0 false
#! SET min_model.node-1 -15
#! SET max_model.node-1 15
#! SET nbins_model.node-1 101
#! SET periodic_model.node-1 false
-15.000000 3.600000 28248.702259
-15.000000 3.900000 28747.777086
-15.000000 4.200000 29322.200253
-15.000000 4.500000 29920.582466
-15.000000 4.800000 30522.614446
-15.000000 5.100000 31168.825444
-15.000000 5.400000 31892.863218
-15.000000 5.700000 32706.595864
-15.000000 6.000000 33613.706942
-15.000000 6.300000 34606.951581
-15.000000 6.600000 35683.352682
-15.000000 6.900000 36854.429962
-15.000000 7.200000 38130.090490
-15.000000 7.500000 39512.753603
-15.000000 7.800000 41002.550665
-15.000000 8.100000 42598.510975
-15.000000 8.400000 44294.806847
-15.000000 8.700000 46076.649688
-15.000000 9.000000 47933.332253
-15.000000 9.300000 49868.703132
-15.000000 9.600000 51878.006378
-15.000000 9.900000 53955.194733
-15.000000 10.200000 56116.584798
-15.000000 10.500000 58379.366302
-15.000000 10.800000 60748.700439
-15.000000 11.100000 63225.215148
-15.000000 11.400000 65808.945244
-15.000000 11.700000 68499.891471
-15.000000 12.000000 71298.053831
-15.000000 12.300000 74203.432324
-15.000000 12.600000 77216.026948
-15.000000 12.900000 80335.837705
-15.000000 13.200000 83562.864595
-15.000000 13.500000 86897.107616
-15.000000 13.800000 90338.566770
-15.000000 14.100000 93886.709739
-15.000000 14.400000 97523.908619
-15.000000 14.700000 101035.943865
-15.000000 15.000000 103477.992326
-14.700000 -15.000000 46305.427929
-14.700000 -14.700000 44663.444727
-14.700000 -14.400000 42320.929978
-14.700000 -14.100000 39926.182031
-14.700000 -13.800000 37626.189426
-14.700000 -13.500000 35433.047701
-14.700000 -13.200000 33347.122108
-14.700000 -12.900000 31368.412647
-14.700000 -12.600000 29496.919319
-14.700000 -12.300000 27732.642123
-14.700000 -12.000000 26075.581059
-14.700000 -11.700000 24525.736128
-14.700000 -11.400000 23083.107329
-14.700000 -11.100000 21747.694662
-14.700000 -10.800000 20519.498128
-14.700000 -10.500000 19398.517708
-14.700000 -10.200000 18384.752491
-14.700000 -9.900000 17478.184322
-14.700000 -9.600000 16678.648298
-14.700000 -9.300000 15985.539283
-14.700000 -9.000000 15398.168143
-14.700000 -8.700000 14916.747088
-14.700000 -8.400000 14542.017294
-14.700000 -8.100000 14274.126895
-14.700000 -7.800000 14109.719385
-14.700000 -7.500000 14031.756564
-14.700000 -7.200000 14006.365098
-14.700000 -6.900000 14008.077671
-14.700000 -6.600000 14028.376774
-14.700000 -6.300000 14056.587183
-14.700000 -6.000000 14096.414881
-14.700000 -5.700000 14179.455217
-14.700000 -5.400000 14339.113394
-14.700000 -5.100000 14572.217124
-14.700000 -4.800000 14855.003975
-14.700000 -4.500000 15184.124003
-14.700000 -4.200000 15540.735206
-14.700000 -3.900000 15896.246819
-14.700000 -3.600000 16278.469227
-14.700000 -3.300000 16711.587002
-14.700000 -3.000000 17183.643772
-14.700000 -2.700000 17689.891619
-14.700000 -2.400000 18216.862575
-14.700000 -2.100000 18714.888190
-14.700000 -1.800000 19175.394086
-14.700000 -1.500000 19669.500853
-14.700000 -1.200000 20250.470425
-14.700000 -0.900000 20914.228732
-14.700000 -0.600000 21623.660309
-14.700000 -0.300000 22289.769183
-14.700000 0.000000 22769.719338
-14.700000 0.300000 23044.439114
-14.700000 0.600000 23272.386351
-14.700000 0.900000 23575.826372
-14.700000 1.200000 23981.100741
-14.700000 1.500000 24477.866505
-14.700000 1.800000 25031.786206
-14.700000 2.100000 25560.704337
-14.700000 2.400000 25963.353415
-14.700000 2.700000 26246.754754
-14.700000 3.000000 26508.801820
-14.700000 3.300000 26822.454236
-14.700000 3.600000 27223.327576
-14.700000 3.900000 27720.734518
-14.700000 4.200000 28287.783981
-14.700000 4.500000 28873.962593
-14.700000 4.800000 29468.184770
-14.700000 5.100000 30111.124475
-14.700000 5.400000 30832.500701
-14.700000 5.700000 31644.113726
-14.700000 6.000000 32548.009993
-14.700000 6.300000 33536.509601
-14.700000 6.600000 34610.059921
-14.700000 6.900000 35780.502280
-14.700000 7.200000 37056.110486
-14.700000 7.500000 38438.761765
-14.700000 7.800000 39928.375702
-14.700000 8.100000 41522.785471
-14.700000 8.400000 43213.127064
-14.700000 8.700000 44985.030472
-14.700000 9.000000 46832.763980
-14.700000 9.300000 48757.523378
-14.700000 9.600000 50753.147833
-14.700000 9.900000 52821.720692
-14.700000 10.200000 54980.756697
-14.700000 10.500000 57243.243379
-14.700000 10.800000 59612.560225
-14.700000 11.100000 62089.074533
-14.700000 11.400000 64672.804628
-14.700000 11.700000 67363.750856
-14.700000 12.000000 70161.913216
-14.700000 12.300000 73067.291708
-14.700000 12.600000 76079.886333
-14.700000 12.900000 79199.697090
-14.700000 13.200000 82426.723979
-14.700000 13.500000 85760.967001
-14.700000 13.800000 89202.426155
-14.700000 14.100000 92750.569124
-14.700000 14.400000 96387.768003
-14.700000 14.700000 99899.803250
-14.700000 15.000000 102341.851711
-14.400000 -15.000000 45236.394653
-14.400000 -14.700000 43594.411451
-14.400000 -14.400000 41251.896701
-14.400000 -14.100000 38857.148754
-14.400000 -13.800000 36557.156150
-14.400000 -13.500000 34364.014425
-14.400000 -13.200000 32278.088832
-14.400000 -12.900000 30299.379371
-14.400000 -12.600000 28427.886043
-14.400000 -12.300000 26663.608847
-14.400000 -12.000000 25006.547783
-14.400000 -11.700000 23456.702852
-14.400000 -11.400000 22014.074053
-14.400000 -11.100000 20678.661386
-14.400000 -10.800000 19450.464851
-14.400000 -10.500000 18329.484443
-14.400000 -10.200000 17315.719731
-14.400000 -9.900000 16409.160150
-14.400000 -9.600000 15609.693045
-14.400000 -9.300000 14916.836232
-14.400000 -9.000000 14329.855427
-14.400000 -8.700000 13848.680021
-14.400000 -8.400000 13474.014641
-14.400000 -8.100000 13206.132101
-14.400000 -7.800000 13041.729666
-14.400000 -7.500000 12963.798010
-14.400000 -7.200000 12938.462814
-14.400000 -6.900000 12940.010692
-14.400000 -6.600000 12959.680807
-14.400000 -6.300000 12987.064875
-14.400000 -6.000000 13026.208866
-14.400000 -5.700000 13108.855862
-14.400000 -5.400000 13267.566267
-14.400000 -5.100000 13496.714520
-14.400000 -4.800000 13772.216206
-14.400000 -4.500000 14092.668044
-14.400000 -4.200000 14437.550129
-14.400000 -3.900000 14781.047747
-14.400000 -3.600000 15154.235878
-14.400000 -3.300000 15576.788595
-14.400000 -3.000000 16036.022666
-14.400000 -2.700000 16528.146759
-14.400000 -2.400000 17033.171575
-14.400000 -2.100000 17506.502534
-14.400000 -1.800000 17953.744099
-14.400000 -1.500000 18444.292096
-14.400000 -1.200000 19022.182740
-14.400000 -0.900000 19678.178694
-14.400000 -0.600000 20372.094684
-14.400000 -0.300000 21003.296551
-14.400000 0.000000 21432.340456
-14.400000 0.300000 21676.697534
-14.400000 0.600000 21897.880643
-14.400000 0.900000 22200.674579
-14.400000 1.200000 22605.028495
-14.400000 1.500000 23097.266305
-14.400000 1.800000 23638.154860
-14.400000 2.100000 24142.142830
-14.400000 2.400000 24516.248193
-14.400000 2.700000 24783.046798
-14.400000 3.000000 25038.951803
-14.400000 3.300000 25350.516784
-14.400000 3.600000 25750.771999
-14.400000 3.900000 26245.721971
-14.400000 4.200000 26801.968771
-14.400000 4.500000 27370.230210
-14.400000 4.800000 27952.700636
-14.400000 5.100000 28590.563159
-14.400000 5.400000 29308.290700
-14.400000 5.700000 30116.953286
-14.400000 6.000000 31016.071366
-14.400000 6.300000 31997.815094
-14.400000 6.600000 33067.404687
-14.400000 6.900000 34236.973289
-14.400000 7.200000 35512.508404
-14.400000 7.500000 36895.108866
-14.400000 7.800000 38384.099620
-14.400000 8.100000 39974.860059
-14.400000 8.400000 41654.914703
-14.400000 8.700000 43412.276805
-14.400000 9.000000 45246.273726
-14.400000 9.300000 47154.168382
-14.400000 9.600000 49131.449379
-14.400000 9.900000 51189.971955
-14.400000 10.200000 53346.571752
-14.400000 10.500000 55608.791613
-14.400000 10.800000 57978.094681
-14.400000 11.100000 60454.608712
-14.400000 11.400000 63038.338807
-14.400000 11.700000 65729.285035
-14.400000 12.000000 68527.447395
-14.400000 12.300000 71432.825887
-14.400000 12.600000 74445.420512
-14.400000 12.900000 77565.231269
-14.400000 13.200000 80792.258158
-14.400000 13.500000 84126.501180
-14.400000 13.800000 87567.960333
-14.400000 14.100000 91116.103291
-14.400000 14.400000 94753.302026
-14.400000 14.700000 98265.336636
-14.400000 15.000000 100707.384174
-14.100000 -15.000000 44143.505806
-14.100000 -14.700000 42501.522604
-14.100000 -14.400000 40159.007854
-14.100000 -14.100000 37764.259907
-14.100000 -13.800000 35464.267303
-14.100000 -13.500000 33271.125578
-14.100000 -13.200000 31185.199985
-14.100000 -12.900000 29206.490524
-14.100000 -12.600000 27334.997196
-14.100000 -12.300000 25570.719999
-14.100000 -12.000000 23913.658936
-14.100000 -11.700000 22363.814004
-14.100000 -11.400000 20921.185205
-14.100000 -11.100000 19585.772539
-14.100000 -10.800000 18357.576004
-14.100000 -10.500000 17236.595601
-14.100000 -10.200000 16222.831144
-14.100000 -9.900000 15316.277107
-14.100000 -9.600000 14516.864933
-14.100000 -9.300000 13824.239892
-14.100000 -9.000000 13237.660681
-14.100000 -8.700000 12756.779749
-14.100000 -8.400000 12382.212613
-14.100000 -8.100000 12114.345812
-14.100000 -7.800000 11949.949200
-14.100000 -7.500000 11872.049876
-14.100000 -7.200000 11846.773793
-14.100000 -6.900000 11848.147372
-14.100000 -6.600000 11867.150074
-14.100000 -6.300000 11893.656350
-14.100000 -6.000000 11932.069800
-14.100000 -5.700000 12014.250304
-14.100000 -5.400000 12171.767819
-14.100000 -5.100000 12396.509286
-14.100000 -4.800000 12663.841617
-14.100000 -4.500000 12973.053837
-14.100000 -4.200000 13303.666012
-14.100000 -3.900000 13636.202459
-14.100000 -3.600000 14001.880720
-14.100000 -3.300000 14413.711623
-14.100000 -3.000000 14859.380256
-14.100000 -2.700000 15336.209691
-14.100000 -2.400000 15817.392190
-14.100000 -2.100000 16264.499458
-14.100000 -1.800000 16698.182396
-14.100000 -1.500000 17184.861616
-14.100000 -1.200000 17757.729840
-14.100000 -0.900000 18403.927820
-14.100000 -0.600000 19082.808493
-14.100000 -0.300000 19678.691872
-14.100000 0.000000 20054.214296
-14.100000 0.300000 20266.445923
-14.100000 0.600000 20480.455938
-14.100000 0.900000 20782.427160
-14.100000 1.200000 21185.253379
-14.100000 1.500000 21671.918377
-14.100000 1.800000 22198.159421
-14.100000 2.100000 22675.149963
-14.100000 2.400000 23020.104048
-14.100000 2.700000 23270.515456
-14.100000 3.000000 23520.222201
-14.100000 3.300000 23829.592433
-14.100000 3.600000 24229.128787
-14.100000 3.900000 24721.228827
-14.100000 4.200000 25265.784053
-14.100000 4.500000 25815.034542
-14.100000 4.800000 26384.591563
-14.100000 5.100000 27016.546676
-14.100000 5.400000 27730.737322
-14.100000 5.700000 28536.085177
-14.100000 6.000000 29429.595148
-14.100000 6.300000 30404.885231
-14.100000 6.600000 31471.115607
-14.100000 6.900000 32639.979342
-14.100000 7.200000 33915.448504
-14.100000 7.500000 35297.870231
-14.100000 7.800000 36785.265184
-14.100000 8.100000 38369.268878
-14.100000 8.400000 40035.840067
-14.100000 8.700000 41778.172158
-14.100000 9.000000 43596.015131
-14.100000 9.300000 45483.973189
-14.100000 9.600000 47445.526017
-14.100000 9.900000 49497.722199
-14.100000 10.200000 51653.103036
-14.100000 10.500000 53915.214766
-14.100000 10.800000 56284.513395
-14.100000 11.100000 58761.027363
-14.100000 11.400000 61344.757459
-14.100000 11.700000 64035.703686
-14.100000 12.000000 66833.866046
-14.100000 12.300000 69739.244539
-14.100000 12.600000 72751.839163
-14.100000 12.900000 75871.649920
-14.100000 13.200000 79098.676810
-14.100000 13.500000 82432.919831
-14.100000 13.800000 85874.378952
-14.100000 14.100000 89422.521219
-14.100000 14.400000 93059.713352
-14.100000 14.700000 96571.721720
-14.100000 15.000000 99013.732617
-13.800000 -15.000000 43093.838870
-13.800000 -14.700000 41451.855668
-13.800000 -14.400000 39109.340919
-13.800000 -14.100000 36714.592972
-13.800000 -13.800000 34414.600368
-13.800000 -13.500000 32221.458642
-13.800000 -13.200000 30135.533049
-13.800000 -12.900000 28156.823589
-13.800000 -12.600000 26285.330260
-13.800000 -12.300000 24521.053064
-13.800000 -12.000000 22863.992000
-13.800000 -11.700000 21314.147069
-13.800000 -11.400000 19871.518270
-13.800000 -11.100000 18536.105603
-13.800000 -10.800000 17307.909069
-13.800000 -10.500000 16186.928666
-13.800000 -10.200000 15173.164325
-13.800000 -9.900000 14266.613486
-13.800000 -9.600000 13467.238609
-13.800000 -9.300000 12774.792134
-13.800000 -9.000000 12188.577710
-13.800000 -8.700000 11708.038774
-13.800000 -8.400000 11333.622263
-13.800000 -8.100000 11065.785123
-13.800000 -7.800000 10901.395315
-13.800000 -7.500000 10823.527239
-13.800000 -7.200000 10798.309473
-13.800000 -6.900000 10799.509021
-13.800000 -6.600000 10817.842529
-13.800000 -6.300000 10843.466773
-13.800000 -6.000000 10881.128684
-13.800000 -5.700000 10962.636744
-13.800000 -5.400000 11118.181945
-13.800000 -5.100000 11337.822506
-13.800000 -4.800000 11597.266505
-13.800000 -4.500000 11894.716385
-13.800000 -4.200000 12210.105246
-13.800000 -3.900000 12532.368800
-13.800000 -3.600000 12891.029398
-13.800000 -3.300000 13292.012286
-13.800000 -3.000000 13724.462145
-13.800000 -2.700000 14186.216752
-13.800000 -2.400000 14643.618859
-13.800000 -2.100000 15064.652024
-13.800000 -1.800000 15484.921608
-13.800000 -1.500000 15967.479030
-13.800000 -1.200000 16534.029232
-13.800000 -0.900000 17169.062067
-13.800000 -0.600000 17832.805502
-13.800000 -0.300000 18393.550922
-13.800000 0.000000 18716.556311
-13.800000 0.300000 18897.642968
-13.800000 0.600000 19104.716455
-13.800000 0.900000 19405.639354
-13.800000 1.200000 19805.981727
-13.800000 1.500000 20286.116533
-13.800000 1.800000 20797.891487
-13.800000 2.100000 21248.274088
-13.800000 2.400000 21564.637729
-13.800000 2.700000 21799.130967
-13.800000 3.000000 22042.747963
-13.800000 3.300000 22349.897467
-13.800000 3.600000 22748.391640
-13.800000 3.900000 23236.413043
-13.800000 4.200000 23768.196888
-13.800000 4.500000 24299.233788
-13.800000 4.800000 24856.539129
-13.800000 5.100000 25482.436134
-13.800000 5.400000 26193.150902
-13.800000 5.700000 26994.304152
-13.800000 6.000000 27881.184158
-13.800000 6.300000 28851.138508
-13.800000 6.600000 29915.350152
-13.800000 6.900000 31083.861636
-13.800000 7.200000 32359.261025
-13.800000 7.500000 33741.108252
-13.800000 7.800000 35225.045759
-13.800000 8.100000 36798.881111
-13.800000 8.400000 38450.149275
-13.800000 8.700000 40177.063220
-13.800000 9.000000 41976.605697
-13.800000 9.300000 43845.226761
-13.800000 9.600000 45795.794745
-13.800000 9.900000 47845.023107
-13.800000 10.200000 50000.013986
-13.800000 10.500000 52262.100536
-13.800000 10.800000 54631.398437
-13.800000 11.100000 57107.912400
-13.800000 11.400000 59691.642496
-13.800000 11.700000 62382.588723
-13.800000 12.000000 65180.751083
-13.800000 12.300000 68086.129576
-13.800000 12.600000 71098.724200
-13.800000 12.900000 74218.534957
-13.800000 13.200000 77445.561846
-13.800000 13.500000 80779.804820
-13.800000 13.800000 84221.262723
-13.800000 14.100000 87769.388238
-13.800000 14.400000 91406.456207
-13.800000 14.700000 94918.029795
-13.800000 15.000000 97359.464154
-13.500000 -15.000000 42092.913584
-13.500000 -14.700000 40450.930382
-13.500000 -14.400000 38108.415632
-13.500000 -14.100000 35713.667685
-13.500000 -13.800000 33413.675081
-13.500000 -13.500000 31220.533356
-13.500000 -13.200000 29134.607763
-13.500000 -12.900000 27155.898302
-13.500000 -12.600000 25284.404974
-13.500000 -12.300000 23520.127778
-13.500000 -12.000000 21863.066714
-13.500000 -11.700000 20313.221782
-13.500000 -11.400000 18870.592983
-13.500000 -11.100000 17535.180317
-13.500000 -10.800000 16306.983782
-13.500000 -10.500000 15186.003380
-13.500000 -10.200000 14172.239088
-13.500000 -9.900000 13265.689857
-13.500000 -9.600000 12466.336169
-13.500000 -9.300000 11774.009982
-13.500000 -9.000000 11188.111352
-13.500000 -8.700000 10707.960701
-13.500000 -8.400000 10333.754007
-13.500000 -8.100000 10065.964090
-13.500000 -7.800000 9901.582577
-13.500000 -7.500000 9823.743943
-13.500000 -7.200000 9798.582908
-13.500000 -6.900000 9799.609999
-13.500000 -6.600000 9817.276131
-13.500000 -6.300000 9842.017838
-13.500000 -6.000000 9878.899544
-13.500000 -5.700000 9959.405185
-13.500000 -5.400000 10111.726331
-13.500000 -5.100000 10325.214059
-13.500000 -4.800000 10577.740264
-13.500000 -4.500000 10864.388780
-13.500000 -4.200000 11164.481237
-13.500000 -3.900000 11475.839695
-13.500000 -3.600000 11825.936642
-13.500000 -3.300000 12215.169580
-13.500000 -3.000000 12634.902839
-13.500000 -2.700000 13081.792319
-13.500000 -2.400000 13516.328300
-13.500000 -2.100000 13912.693279
-13.500000 -1.800000 14320.162391
-13.500000 -1.500000 14798.418475
-13.500000 -1.200000 15358.015927
-13.500000 -0.900000 15980.430739
-13.500000 -0.600000 16624.436062
-13.500000 -0.300000 17146.177890
-13.500000 0.000000 17421.019675
-13.500000 0.300000 17576.071483
-13.500000 0.600000 17777.538494
-13.500000 0.900000 18077.346421
-13.500000 1.200000 18474.461799
-13.500000 1.500000 18947.078530
-13.500000 1.800000 19443.909671
-13.500000 2.100000 19867.779032
-13.500000 2.400000 20156.652970
-13.500000 2.700000 20376.173356
-13.500000 3.000000 20613.935277
-13.500000 3.300000 20918.823860
-13.500000 3.600000 21315.581952
-13.500000 3.900000 21796.890088
-13.500000 4.200000 22313.696425
-13.500000 4.500000 22828.669785
-13.500000 4.800000 23376.191897
-13.500000 5.100000 23996.559824
-13.500000 5.400000 24703.706118
-13.500000 5.700000 25499.946301
-13.500000 6.000000 26379.616345
-13.500000 6.300000 27344.993400
-13.500000 6.600000 28408.022124
-13.500000 6.900000 29576.391398
-13.500000 7.200000 30851.622744
-13.500000 7.500000 32231.983401
-13.500000 7.800000 33709.469851
-13.500000 8.100000 35269.975231
-13.500000 8.400000 36905.623283
-13.500000 8.700000 38615.470397
-13.500000 9.000000 40394.765273
-13.500000 9.300000 42248.021206
-13.500000 9.600000 44192.586698
-13.500000 9.900000 46240.674896
-13.500000 10.200000 48395.564242
-13.500000 10.500000 50657.646518
-13.500000 10.800000 53026.944352
-13.500000 11.100000 55503.458315
-13.500000 11.400000 58087.188411
-13.500000 11.700000 60778.134638
-13.500000 12.000000 63576.296998
-13.500000 12.300000 66481.675491
-13.500000 12.600000 69494.270115
-13.500000 12.900000 72614.080871
-13.500000 13.200000 75841.107699
-13.500000 13.500000 79175.349056
-13.500000 13.800000 82616.782899
-13.500000 14.100000 86164.690775
-13.500000 14.400000 89800.572563
-13.500000 14.700000 93308.683860
-13.500000 15.000000 95745.892050
-13.200000 -15.000000 41140.896627
-13.200000 -14.700000 39498.913426
-13.200000 -14.400000 37156.398676
-13.200000 -14.100000 34761.650729
-13.200000 -13.800000 32461.658125
-13.200000 -13.500000 30268.516400
-13.200000 -13.200000 28182.590807
-13.200000 -12.900000 26203.881346
-13.200000 -12.600000 24332.388018
-13.200000 -12.300000 22568.110821
-13.200000 -12.000000 20911.049758
-13.200000 -11.700000 19361.204826
-13.200000 -11.400000 17918.576027
-13.200000 -11.100000 16583.163361
-13.200000 -10.800000 15354.966826
-13.200000 -10.500000 14233.986424
-13.200000 -10.200000 13220.222149
-13.200000 -9.900000 12313.673580
-13.200000 -9.600000 11514.330443
-13.200000 -9.300000 10822.082940
-13.200000 -9.000000 10236.457500
-13.200000 -8.700000 9756.718862
-13.200000 -8.400000 9382.769442
-13.200000 -8.100000 9115.047378
-13.200000 -7.800000 8950.677084
-13.200000 -7.500000 8872.865365
-13.200000 -7.200000 8847.758730
-13.200000 -6.900000 8848.615702
-13.200000 -6.600000 8865.617260
-13.200000 -6.300000 8889.476619
-13.200000 -6.000000 8925.560565
-13.200000 -5.700000 9004.860608
-13.200000 -5.400000 9153.186795
-13.200000 -5.100000 9359.874812
-13.200000 -4.800000 9606.109093
-13.200000 -4.500000 9882.674910
-13.200000 -4.200000 10167.428629
-13.200000 -3.900000 10466.779004
-13.200000 -3.600000 10806.170247
-13.200000 -3.300000 11182.506355
-13.200000 -3.000000 11589.193167
-13.200000 -2.700000 12019.670643
-13.200000 -2.400000 12431.953650
-13.200000 -2.100000 12806.941793
-13.200000 -1.800000 13203.497935
-13.200000 -1.500000 13676.897537
-13.200000 -1.200000 14228.478723
-13.200000 -0.900000 14836.661735
-13.200000 -0.600000 15452.771511
-13.200000 -0.300000 15928.131262
-13.200000 0.000000 16162.535125
-13.200000 0.300000 16300.763064
-13.200000 0.600000 16499.045650
-13.200000 0.900000 16797.868130
-13.200000 1.200000 17191.254474
-13.200000 1.500000 17654.730468
-13.200000 1.800000 18134.101839
-13.200000 2.100000 18530.858926
-13.200000 2.400000 18794.836073
-13.200000 2.700000 19001.549704
-13.200000 3.000000 19233.981894
-13.200000 3.300000 19536.593851
-13.200000 3.600000 19930.912090
-13.200000 3.900000 20402.829962
-13.200000 4.200000 20902.406156
-13.200000 4.500000 21403.475451
-13.200000 4.800000 21943.800157
-13.200000 5.100000 22559.270061
-13.200000 5.400000 23262.539119
-13.200000 5.700000 24053.382253
-13.200000 6.000000 24926.035868
-13.200000 6.300000 25887.399949
-13.200000 6.600000 26949.538270
-13.200000 6.900000 28117.792798
-13.200000 7.200000 29392.498207
-13.200000 7.500000 30769.611489
-13.200000 7.800000 32237.209665
-13.200000 8.100000 33782.262700
-13.200000 8.400000 35401.738865
-13.200000 8.700000 37092.628965
-13.200000 9.000000 38852.731150
-13.200000 9.300000 40695.518007
-13.200000 9.600000 42637.393322
-13.200000 9.900000 44685.149807
-13.200000 10.200000 46840.019031
-13.200000 10.500000 49102.100767
-13.200000 10.800000 51471.398598
-13.200000 11.100000 53947.912561
-13.200000 11.400000 56531.642656
-13.200000 11.700000 59222.588884
-13.200000 12.000000 62020.751244
-13.200000 12.300000 64926.129736
-13.200000 12.600000 67938.724360
-13.200000 12.900000 71058.535040
-13.200000 13.200000 74285.559851
-13.200000 13.500000 77619.770972
-13.200000 13.800000 81060.926754
-13.200000 14.100000 84607.204948
-13.200000 14.400000 88236.921430
-13.200000 14.700000 91730.997905
-13.200000 15.000000 94153.110837
-12.900000 -15.000000 40237.788002
-12.900000 -14.700000 38595.804800
-12.900000 -14.400000 36253.290050
-12.900000 -14.100000 33858.542103
-12.900000 -13.800000 31558.549499
-12.900000 -13.500000 29365.407774
-12.900000 -13.200000 27279.482181
-12.900000 -12.900000 25300.772720
-12.900000 -12.600000 23429.279392
-12.900000 -12.300000 21665.002196
-12.900000 -12.000000 20007.941132
-12.900000 -11.700000 18458.096201
-12.900000 -11.400000 17015.467402
-12.900000 -11.100000 15680.054735
-12.900000 -10.800000 14451.858200
-12.900000 -10.500000 13330.877798
-12.900000 -10.200000 12317.113527
-12.900000 -9.900000 11410.565214
-12.900000 -9.600000 10611.227582
-12.900000 -9.300000 9919.034572
-12.900000 -9.000000 9333.639439
-12.900000 -8.700000 8854.302192
-12.900000 -8.400000 8480.650767
-12.900000 -8.100000 8213.030017
-12.900000 -7.800000 8048.678035
-12.900000 -7.500000 7970.889900
-12.900000 -7.200000 7945.834323
-12.900000 -6.900000 7946.524543
-12.900000 -6.600000 7962.865562
-12.900000 -6.300000 7985.843506
-12.900000 -6.000000 8021.125591
-12.900000 -5.700000 8099.171613
-12.900000 -5.400000 8243.316359
-12.900000 -5.100000 8443.014947
-12.900000 -4.800000 8682.970882
-12.900000 -4.500000 8949.509836
-12.900000 -4.200000 9218.956767
-12.900000 -3.900000 9505.812008
-12.900000 -3.600000 9833.396683
-12.900000 -3.300000 10196.146824
-12.900000 -3.000000 10588.676193
-12.900000 -2.700000 10999.529305
-12.900000 -2.400000 11388.511026
-12.900000 -2.100000 11745.919365
-12.900000 -1.800000 12134.348812
-12.900000 -1.500000 12601.849350
-12.900000 -1.200000 13143.781533
-12.900000 -0.900000 13737.408301
-12.900000 -0.600000 14320.537163
-12.900000 -0.300000 14744.282265
-12.900000 0.000000 14944.081099
-12.900000 0.300000 15072.383473
-12.900000 0.600000 15269.290813
-12.900000 0.900000 15567.210892
-12.900000 1.200000 15956.265610
-12.900000 1.500000 16408.104727
-12.900000 1.800000 16866.363501
-12.900000 2.100000 17235.920378
-12.900000 2.400000 17478.669359
-12.900000 2.700000 17675.156507
-12.900000 3.000000 17902.864668
-12.900000 3.300000 18203.232987
-12.900000 3.600000 18594.748297
-12.900000 3.900000 19055.872671
-12.900000 4.200000 19536.967329
-12.900000 4.500000 20024.969143
-12.900000 4.800000 20559.192941
-12.900000 5.100000 21170.134123
-12.900000 5.400000 21868.855701
-12.900000 5.700000 22653.517082
-12.900000 6.000000 23520.006579
-12.900000 6.300000 24478.398671
-12.900000 6.600000 25539.927661
-12.900000 6.900000 26707.989611
-12.900000 7.200000 27981.316596
